pod,hsagrp,hsagrp_lab,sex,age,urt
aae,amb,Ambulance arrivals,m,46,0.04655894362262624
aae,amb,Ambulance arrivals,m,47,0.06454404172772298
aae,amb,Ambulance arrivals,m,48,0.07081266751318523
aae,amb,Ambulance arrivals,m,49,0.06264592523059667
aae,amb,Ambulance arrivals,m,50,0.07298285456580739
aae,amb,Ambulance arrivals,m,51,0.04883050930221202
aae,amb,Ambulance arrivals,m,52,0.06602338568953431
aae,amb,Ambulance arrivals,m,53,0.06367745520239673
aae,amb,Ambulance arrivals,m,54,0.06552644041511993
aae,amb,Ambulance arrivals,m,55,0.0692749791922234
aae,amb,Ambulance arrivals,m,56,0.07095450179023666
aae,amb,Ambulance arrivals,m,57,0.09095293874457383
aae,amb,Ambulance arrivals,m,58,0.08168037081777053
aae,amb,Ambulance arrivals,m,59,0.08886383641482269
aae,amb,Ambulance arrivals,m,60,0.08350534125942868
aae,amb,Ambulance arrivals,m,61,0.08977299092126909
aae,amb,Ambulance arrivals,m,62,0.07952875597143472
aae,amb,Ambulance arrivals,m,63,0.08970645197318551
aae,amb,Ambulance arrivals,m,64,0.08630478341041724
aae,amb,Ambulance arrivals,m,65,0.08133163117848081
aae,amb,Ambulance arrivals,m,66,0.11116600790513835
aae,amb,Ambulance arrivals,m,67,0.12142926860384776
aae,amb,Ambulance arrivals,m,68,0.11342900448158756
aae,amb,Ambulance arrivals,m,69,0.11283370568456211
aae,amb,Ambulance arrivals,m,70,0.1440813442103313
aae,amb,Ambulance arrivals,m,71,0.14137458423597196
aae,amb,Ambulance arrivals,m,72,0.1311272690010794
aae,amb,Ambulance arrivals,m,73,0.17342042892652756
aae,amb,Ambulance arrivals,m,74,0.1756287813179426
aae,amb,Ambulance arrivals,m,75,0.1463378330126444
aae,amb,Ambulance arrivals,m,76,0.20633354265721718
aae,amb,Ambulance arrivals,m,77,0.19957595050516427
aae,amb,Ambulance arrivals,m,78,0.22902813942462566
aae,amb,Ambulance arrivals,m,79,0.24829920737881458
aae,amb,Ambulance arrivals,m,80,0.270638148835062
aae,amb,Ambulance arrivals,m,81,0.2925974380107051
aae,amb,Ambulance arrivals,m,82,0.29499404052443384
aae,amb,Ambulance arrivals,m,83,0.3615301764719174
aae,amb,Ambulance arrivals,m,84,0.4124316209080398
aae,amb,Ambulance arrivals,m,85,0.3852327447833066
aae,amb,Ambulance arrivals,m,86,0.49935260922785946
aae,amb,Ambulance arrivals,m,87,0.4316032548933363
aae,amb,Ambulance arrivals,m,88,0.5364691083205125
aae,amb,Ambulance arrivals,m,89,0.5782262318585746
aae,amb,Ambulance arrivals,m,90,0.7113610140127908
apc,emer_n,Unplanned admissions,f,17,0.0742239432302967
apc,emer_n,Unplanned admissions,f,18,0.09862790469243392
apc,emer_n,Unplanned admissions,f,19,0.05513860669124295
apc,emer_n,Unplanned admissions,f,20,0.07470053794945704
apc,emer_n,Unplanned admissions,f,21,0.08227316086498587
apc,emer_n,Unplanned admissions,f,22,0.0734047241329837
apc,emer_n,Unplanned admissions,f,23,0.0752784248382848
apc,emer_n,Unplanned admissions,f,24,0.07494504504966605
apc,emer_n,Unplanned admissions,f,25,0.07072680392946107
apc,emer_n,Unplanned admissions,f,26,0.08003703674641599
apc,emer_n,Unplanned admissions,f,27,0.08210967490884867
apc,emer_n,Unplanned admissions,f,28,0.08121484368315564
apc,emer_n,Unplanned admissions,f,29,0.07763249718512882
apc,emer_n,Unplanned admissions,f,30,0.08878791729627473
apc,emer_n,Unplanned admissions,f,31,0.08397758998027383
apc,emer_n,Unplanned admissions,f,32,0.0835395528229908
apc,emer_n,Unplanned admissions,f,33,0.09391824673931608
apc,emer_n,Unplanned admissions,f,34,0.09506479425540057
apc,emer_n,Unplanned admissions,f,35,0.09684918522009157
apc,emer_n,Unplanned admissions,f,36,0.09466900784625754
apc,emer_n,Unplanned admissions,f,37,0.11106601491422526
apc,emer_n,Unplanned admissions,f,38,0.09261900922468792
apc,emer_n,Unplanned admissions,f,39,0.10261637842206542
apc,emer_n,Unplanned admissions,f,40,0.12525110227516228
apc,emer_n,Unplanned admissions,f,41,0.1070472308642912
apc,emer_n,Unplanned admissions,f,42,0.10570884304498888
apc,emer_n,Unplanned admissions,f,43,0.11054450377533512
apc,emer_n,Unplanned admissions,f,44,0.12161361588061884
apc,emer_n,Unplanned admissions,f,45,0.1180779429877708
apc,emer_n,Unplanned admissions,f,46,0.10994928525293705
apc,emer_n,Unplanned admissions,f,47,0.107710657494365
apc,emer_n,Unplanned admissions,f,48,0.10578662837057654
apc,emer_n,Unplanned admissions,f,49,0.11159373446421687
apc,emer_n,Unplanned admissions,f,50,0.12779465447642235
apc,emer_n,Unplanned admissions,f,51,0.11966409228979512
apc,emer_n,Unplanned admissions,f,52,0.10916120529848643
apc,emer_n,Unplanned admissions,f,53,0.11065157178042906
apc,emer_n,Unplanned admissions,f,54,0.1363716608778963
apc,emer_n,Unplanned admissions,f,55,0.12283073062459426
apc,emer_n,Unplanned admissions,f,56,0.1279874358150658
apc,emer_n,Unplanned admissions,f,57,0.11980687343116331
apc,emer_n,Unplanned admissions,f,58,0.1258251587137135
apc,emer_n,Unplanned admissions,f,59,0.12366569077911564
apc,emer_n,Unplanned admissions,f,60,0.11734613956109222
apc,emer_n,Unplanned admissions,f,61,0.11984491843545259
apc,emer_n,Unplanned admissions,f,62,0.14611543853278092
apc,emer_n,Unplanned admissions,f,63,0.1451077281051935
apc,emer_n,Unplanned admissions,f,64,0.12388259862431325
apc,emer_n,Unplanned admissions,f,65,0.13630486767179376
apc,emer_n,Unplanned admissions,f,66,0.14361040705955622
apc,emer_n,Unplanned admissions,f,67,0.17002338355070004
apc,emer_n,Unplanned admissions,f,68,0.17909060935767168
apc,emer_n,Unplanned admissions,f,69,0.14715668635038368
apc,emer_n,Unplanned admissions,f,70,0.15032525638368066
apc,emer_n,Unplanned admissions,f,71,0.17298696431102736
apc,emer_n,Unplanned admissions,f,72,0.19173326127913476
apc,emer_n,Unplanned admissions,f,73,0.2025898521329649
apc,emer_n,Unplanned admissions,f,74,0.20117062142562914
apc,emer_n,Unplanned admissions,f,75,0.237075368015606
apc,emer_n,Unplanned admissions,f,76,0.23886217301349222
apc,emer_n,Unplanned admissions,f,77,0.2544002621616261
apc,emer_n,Unplanned admissions,f,78,0.26233718267124834
apc,emer_n,Unplanned admissions,f,79,0.2906476157328739
apc,emer_n,Unplanned admissions,f,80,0.35920653227981386
apc,emer_n,Unplanned admissions,f,81,0.282723862007955
apc,emer_n,Unplanned admissions,f,82,0.35391520191762055
apc,emer_n,Unplanned admissions,f,83,0.39946193880702546
apc,emer_n,Unplanned admissions,f,84,0.41394656101173494
apc,emer_n,Unplanned admissions,f,85,0.4500970141537263
apc,emer_n,Unplanned admissions,f,86,0.4311922621152617
apc,emer_n,Unplanned admissions,f,87,0.4973927872579993
apc,emer_n,Unplanned admissions,f,88,0.5319679489310769
apc,emer_n,Unplanned admissions,f,89,0.5384049752607899
apc,emer_n,Unplanned admissions,f,90,0.7193567471629108
apc,emer_n,Unplanned admissions,m,17,0.061284261114444405
apc,emer_n,Unplanned admissions,m,18,0.05164381884130832
apc,emer_n,Unplanned admissions,m,19,0.03977600203527107
apc,emer_n,Unplanned admissions,m,20,0.034440405737560305
apc,emer_n,Unplanned admissions,m,21,0.043220676429261765
apc,emer_n,Unplanned admissions,m,22,0.04578404857709252
apc,emer_n,Unplanned admissions,m,23,0.048474995737543485
apc,emer_n,Unplanned admissions,m,24,0.05120267884461901
apc,emer_n,Unplanned admissions,m,25,0.05161234043790527
apc,emer_n,Unplanned admissions,m,26,0.04646215340817495
apc,emer_n,Unplanned admissions,m,27,0.054688199138909446
apc,emer_n,Unplanned admissions,m,28,0.044193916179032434
apc,emer_n,Unplanned admissions,m,29,0.04646785309667674
apc,emer_n,Unplanned admissions,m,30,0.04937061374544053
apc,emer_n,Unplanned admissions,m,31,0.048999277260660404
apc,emer_n,Unplanned admissions,m,32,0.05458622317921824
apc,emer_n,Unplanned admissions,m,33,0.06618242725308579
apc,emer_n,Unplanned admissions,m,34,0.06211494763046552
apc,emer_n,Unplanned admissions,m,35,0.06461301632544444
apc,emer_n,Unplanned admissions,m,36,0.06339129253159533
apc,emer_n,Unplanned admissions,m,37,0.07687875143159731
apc,emer_n,Unplanned admissions,m,38,0.08273256906739807
apc,emer_n,Unplanned admissions,m,39,0.08201554214925605
apc,emer_n,Unplanned admissions,m,40,0.11238659611142378
apc,emer_n,Unplanned admissions,m,41,0.08503664306255605
apc,emer_n,Unplanned admissions,m,42,0.10127030666928538
apc,emer_n,Unplanned admissions,m,43,0.1103302477937287
apc,emer_n,Unplanned admissions,m,44,0.10546872342018059
apc,emer_n,Unplanned admissions,m,45,0.10524406309778231
apc,emer_n,Unplanned admissions,m,46,0.08811154922131419
apc,emer_n,Unplanned admissions,m,47,0.10185856585156282
apc,emer_n,Unplanned admissions,m,48,0.12707478690722282
apc,emer_n,Unplanned admissions,m,49,0.1128621033916305
apc,emer_n,Unplanned admissions,m,50,0.12130253758868675
apc,emer_n,Unplanned admissions,m,51,0.1193075330373634
apc,emer_n,Unplanned admissions,m,52,0.1170883480587835
apc,emer_n,Unplanned admissions,m,53,0.12889549399839983
apc,emer_n,Unplanned admissions,m,54,0.12757799383852894
apc,emer_n,Unplanned admissions,m,55,0.13248207699534695
apc,emer_n,Unplanned admissions,m,56,0.13645096498122433
apc,emer_n,Unplanned admissions,m,57,0.13394887342382691
apc,emer_n,Unplanned admissions,m,58,0.14446868307904992
apc,emer_n,Unplanned admissions,m,59,0.15879809820873642
apc,emer_n,Unplanned admissions,m,60,0.14963708802864065
apc,emer_n,Unplanned admissions,m,61,0.16264067835736412
apc,emer_n,Unplanned admissions,m,62,0.14580271928096364
apc,emer_n,Unplanned admissions,m,63,0.13485671919147754
apc,emer_n,Unplanned admissions,m,64,0.16810110798596192
apc,emer_n,Unplanned admissions,m,65,0.1750082420894096
apc,emer_n,Unplanned admissions,m,66,0.19617530806789119
apc,emer_n,Unplanned admissions,m,67,0.20212593444817697
apc,emer_n,Unplanned admissions,m,68,0.19412346404567
apc,emer_n,Unplanned admissions,m,69,0.21921977104429208
apc,emer_n,Unplanned admissions,m,70,0.24270845483049858
apc,emer_n,Unplanned admissions,m,71,0.23110935027796614
apc,emer_n,Unplanned admissions,m,72,0.2613861454922179
apc,emer_n,Unplanned admissions,m,73,0.24762021443738014
apc,emer_n,Unplanned admissions,m,74,0.26647125441343017
apc,emer_n,Unplanned admissions,m,75,0.23664918138616212
apc,emer_n,Unplanned admissions,m,76,0.30601158258823996
apc,emer_n,Unplanned admissions,m,77,0.3003519255127225
apc,emer_n,Unplanned admissions,m,78,0.31464613547121467
apc,emer_n,Unplanned admissions,m,79,0.358780964790489
apc,emer_n,Unplanned admissions,m,80,0.39932393529094934
apc,emer_n,Unplanned admissions,m,81,0.3860447873230245
apc,emer_n,Unplanned admissions,m,82,0.41716328963051247
apc,emer_n,Unplanned admissions,m,83,0.48655936250178883
apc,emer_n,Unplanned admissions,m,84,0.5798201867159054
apc,emer_n,Unplanned admissions,m,85,0.4875601926163724
apc,emer_n,Unplanned admissions,m,86,0.570057403454813
apc,emer_n,Unplanned admissions,m,87,0.5443149329228063
apc,emer_n,Unplanned admissions,m,88,0.6536290285284405
apc,emer_n,Unplanned admissions,m,89,0.5951334316205212
apc,emer_n,Unplanned admissions,m,90,0.7930484031817238
apc,emer_bds,Unplanned bed days,f,17,0.14895281124447296
apc,emer_bds,Unplanned bed days,f,18,0.1207688628886946
apc,emer_bds,Unplanned bed days,f,19,0.06413611991701063
apc,emer_bds,Unplanned bed days,f,20,0.09502541929966266
apc,emer_bds,Unplanned bed days,f,21,0.08072083707508047
apc,emer_bds,Unplanned bed days,f,22,0.07725462225184648
apc,emer_bds,Unplanned bed days,f,23,0.09072735530882833
apc,emer_bds,Unplanned bed days,f,24,0.08064428801922241
apc,emer_bds,Unplanned bed days,f,25,0.08874985049063648
apc,emer_bds,Unplanned bed days,f,26,0.14019559377803584
apc,emer_bds,Unplanned bed days,f,27,0.10819803315747951
apc,emer_bds,Unplanned bed days,f,28,0.08800538245265026
apc,emer_bds,Unplanned bed days,f,29,0.09537706797030113
apc,emer_bds,Unplanned bed days,f,30,0.09600193557659706
apc,emer_bds,Unplanned bed days,f,31,0.10511480650592099
apc,emer_bds,Unplanned bed days,f,32,0.13192037298306822
apc,emer_bds,Unplanned bed days,f,33,0.16596512095029828
apc,emer_bds,Unplanned bed days,f,34,0.11485523469518656
apc,emer_bds,Unplanned bed days,f,35,0.13804622669430963
apc,emer_bds,Unplanned bed days,f,36,0.14425753576572575
apc,emer_bds,Unplanned bed days,f,37,0.28117455820292714
apc,emer_bds,Unplanned bed days,f,38,0.10833116257530462
apc,emer_bds,Unplanned bed days,f,39,0.3523727705319684
apc,emer_bds,Unplanned bed days,f,40,0.3338574677369308
apc,emer_bds,Unplanned bed days,f,41,0.14182628899319594
