pod,hsagrp,hsagrp_lab,sex,age,urt
aae,walkin,Walk-in arrivals,f,67,0.1991664156845981
aae,walkin,Walk-in arrivals,f,68,0.1883521540918886
aae,walkin,Walk-in arrivals,f,69,0.16251569003104974
aae,walkin,Walk-in arrivals,f,70,0.19749371668079732
aae,walkin,Walk-in arrivals,f,71,0.15466707911221095
aae,walkin,Walk-in arrivals,f,72,0.16541733051253252
aae,walkin,Walk-in arrivals,f,73,0.18702354510577587
aae,walkin,Walk-in arrivals,f,74,0.17774830839531222
aae,walkin,Walk-in arrivals,f,75,0.14147902169277626
aae,walkin,Walk-in arrivals,f,76,0.19841007394082089
aae,walkin,Walk-in arrivals,f,77,0.18765292494857821
aae,walkin,Walk-in arrivals,f,78,0.23171927981647833
aae,walkin,Walk-in arrivals,f,79,0.21744977196385756
aae,walkin,Walk-in arrivals,f,80,0.27282202194837835
aae,walkin,Walk-in arrivals,f,81,0.22238735538041798
aae,walkin,Walk-in arrivals,f,82,0.28033072997519226
aae,walkin,Walk-in arrivals,f,83,0.25092377760591217
aae,walkin,Walk-in arrivals,f,84,0.23057229634105617
aae,walkin,Walk-in arrivals,f,85,0.18139542553717783
aae,walkin,Walk-in arrivals,f,86,0.24957856251505134
aae,walkin,Walk-in arrivals,f,87,0.2011971228811428
aae,walkin,Walk-in arrivals,f,88,0.31602603118123507
aae,walkin,Walk-in arrivals,f,89,0.1521992795900766
aae,walkin,Walk-in arrivals,f,90,0.16351729028490383
aae,walkin,Walk-in arrivals,m,17,0.17699749042843926
aae,walkin,Walk-in arrivals,m,18,0.12013541788048124
aae,walkin,Walk-in arrivals,m,19,0.15268729641693812
aae,walkin,Walk-in arrivals,m,20,0.12482245974890364
aae,walkin,Walk-in arrivals,m,21,0.14010133738724165
aae,walkin,Walk-in arrivals,m,22,0.16863113495267473
aae,walkin,Walk-in arrivals,m,23,0.17773451207814858
aae,walkin,Walk-in arrivals,m,24,0.17797528371864743
aae,walkin,Walk-in arrivals,m,25,0.15072646188141
aae,walkin,Walk-in arrivals,m,26,0.16431573541592356
aae,walkin,Walk-in arrivals,m,27,0.14933879338625836
aae,walkin,Walk-in arrivals,m,28,0.14443673307728364
aae,walkin,Walk-in arrivals,m,29,0.13954348192844607
aae,walkin,Walk-in arrivals,m,30,0.13509868125264549
aae,walkin,Walk-in arrivals,m,31,0.12357795760168415
aae,walkin,Walk-in arrivals,m,32,0.13220671512016766
aae,walkin,Walk-in arrivals,m,33,0.12161387051571543
aae,walkin,Walk-in arrivals,m,34,0.11718860613083737
aae,walkin,Walk-in arrivals,m,35,0.10495391631308554
aae,walkin,Walk-in arrivals,m,36,0.10601783114381727
aae,walkin,Walk-in arrivals,m,37,0.11626171336762178
aae,walkin,Walk-in arrivals,m,38,0.11803739872896674
aae,walkin,Walk-in arrivals,m,39,0.11656005043973902
aae,walkin,Walk-in arrivals,m,40,0.12155141683370246
aae,walkin,Walk-in arrivals,m,41,0.1154942794239723
aae,walkin,Walk-in arrivals,m,42,0.12809054837310446
aae,walkin,Walk-in arrivals,m,43,0.123023349469896
aae,walkin,Walk-in arrivals,m,44,0.14607617077591042
aae,walkin,Walk-in arrivals,m,45,0.12664230500181176
aae,walkin,Walk-in arrivals,m,46,0.13684842305422873
aae,walkin,Walk-in arrivals,m,47,0.13094856238099464
aae,walkin,Walk-in arrivals,m,48,0.12973261377413187
aae,walkin,Walk-in arrivals,m,49,0.13122479941014925
aae,walkin,Walk-in arrivals,m,50,0.15535753233536784
aae,walkin,Walk-in arrivals,m,51,0.1396985604764253
aae,walkin,Walk-in arrivals,m,52,0.1580497412002458
aae,walkin,Walk-in arrivals,m,53,0.13889279485017655
aae,walkin,Walk-in arrivals,m,54,0.1553394964610476
aae,walkin,Walk-in arrivals,m,55,0.14063849878448154
aae,walkin,Walk-in arrivals,m,56,0.15038173825865658
aae,walkin,Walk-in arrivals,m,57,0.16651654415639344
aae,walkin,Walk-in arrivals,m,58,0.16980041975239354
aae,walkin,Walk-in arrivals,m,59,0.14719890502510857
aae,walkin,Walk-in arrivals,m,60,0.21256094585485477
aae,walkin,Walk-in arrivals,m,61,0.1822429551707642
aae,walkin,Walk-in arrivals,m,62,0.19926402669765503
aae,walkin,Walk-in arrivals,m,63,0.21088128428601963
aae,walkin,Walk-in arrivals,m,64,0.17892044846799365
aae,walkin,Walk-in arrivals,m,65,0.2016523079882235
aae,walkin,Walk-in arrivals,m,66,0.14335160680966375
aae,walkin,Walk-in arrivals,m,67,0.16986663042845215
aae,walkin,Walk-in arrivals,m,68,0.16392865174780455
aae,walkin,Walk-in arrivals,m,69,0.2340696547744766
aae,walkin,Walk-in arrivals,m,70,0.21451285188793967
aae,walkin,Walk-in arrivals,m,71,0.15412910130611426
aae,walkin,Walk-in arrivals,m,72,0.18696947411719245
aae,walkin,Walk-in arrivals,m,73,0.18085144862010344
aae,walkin,Walk-in arrivals,m,74,0.30512718160710073
aae,walkin,Walk-in arrivals,m,75,0.2365109272023341
aae,walkin,Walk-in arrivals,m,76,0.22626644931374412
aae,walkin,Walk-in arrivals,m,77,0.21524818115286926
aae,walkin,Walk-in arrivals,m,78,0.2720067209761942
aae,walkin,Walk-in arrivals,m,79,0.23554183544190863
aae,walkin,Walk-in arrivals,m,80,0.33374123929246857
aae,walkin,Walk-in arrivals,m,81,0.1836907138221139
aae,walkin,Walk-in arrivals,m,82,0.21886982109418698
aae,walkin,Walk-in arrivals,m,83,0.33898615653831
aae,walkin,Walk-in arrivals,m,84,0.400260844145623
aae,walkin,Walk-in arrivals,m,85,0.27573042048889124
aae,walkin,Walk-in arrivals,m,86,0.16711518846559445
aae,walkin,Walk-in arrivals,m,87,0.21298669176703378
aae,walkin,Walk-in arrivals,m,88,0.26239414781536996
aae,walkin,Walk-in arrivals,m,89,0.23125970464832007
aae,walkin,Walk-in arrivals,m,90,0.281610813855252
aae,amb,Ambulance arrivals,f,17,0.033965142552854655
aae,amb,Ambulance arrivals,f,18,0.03889627497937687
aae,amb,Ambulance arrivals,f,19,0.03334899858661678
aae,amb,Ambulance arrivals,f,20,0.03164507524517923
aae,amb,Ambulance arrivals,f,21,0.039240169062344385
aae,amb,Ambulance arrivals,f,22,0.041345991304901436
aae,amb,Ambulance arrivals,f,23,0.03785571021033215
aae,amb,Ambulance arrivals,f,24,0.03302932830514927
aae,amb,Ambulance arrivals,f,25,0.030213087828376825
aae,amb,Ambulance arrivals,f,26,0.022510098495911443
aae,amb,Ambulance arrivals,f,27,0.026544275852121338
aae,amb,Ambulance arrivals,f,28,0.019452477597229966
aae,amb,Ambulance arrivals,f,29,0.027218483954112006
aae,amb,Ambulance arrivals,f,30,0.0328386726257577
aae,amb,Ambulance arrivals,f,31,0.0237662058910978
aae,amb,Ambulance arrivals,f,32,0.03224962838400906
aae,amb,Ambulance arrivals,f,33,0.026646397091202378
aae,amb,Ambulance arrivals,f,34,0.0246242420102278
aae,amb,Ambulance arrivals,f,35,0.027635082681065484
aae,amb,Ambulance arrivals,f,36,0.03783209194859265
aae,amb,Ambulance arrivals,f,37,0.03643450012358188
aae,amb,Ambulance arrivals,f,38,0.029436842398910975
aae,amb,Ambulance arrivals,f,39,0.028972133100125547
aae,amb,Ambulance arrivals,f,40,0.03470402298336532
aae,amb,Ambulance arrivals,f,41,0.038882220037532784
aae,amb,Ambulance arrivals,f,42,0.03437719973153044
aae,amb,Ambulance arrivals,f,43,0.030221745582120475
aae,amb,Ambulance arrivals,f,44,0.03407019086927851
aae,amb,Ambulance arrivals,f,45,0.030304226888665024
aae,amb,Ambulance arrivals,f,46,0.045538642715458676
aae,amb,Ambulance arrivals,f,47,0.04731048073974015
aae,amb,Ambulance arrivals,f,48,0.044359617733837745
aae,amb,Ambulance arrivals,f,49,0.03897511970086005
aae,amb,Ambulance arrivals,f,50,0.04292413955496252
aae,amb,Ambulance arrivals,f,51,0.0414156123498684
aae,amb,Ambulance arrivals,f,52,0.05186323871404062
aae,amb,Ambulance arrivals,f,53,0.042094085713063625
aae,amb,Ambulance arrivals,f,54,0.039094881104502786
aae,amb,Ambulance arrivals,f,55,0.05228948037328879
aae,amb,Ambulance arrivals,f,56,0.06002295277714198
aae,amb,Ambulance arrivals,f,57,0.07030665419002549
aae,amb,Ambulance arrivals,f,58,0.055455111126334077
aae,amb,Ambulance arrivals,f,59,0.06241900913779128
aae,amb,Ambulance arrivals,f,60,0.05412745148360545
aae,amb,Ambulance arrivals,f,61,0.09049491963467299
aae,amb,Ambulance arrivals,f,62,0.10342918447102056
aae,amb,Ambulance arrivals,f,63,0.09422124003717457
aae,amb,Ambulance arrivals,f,64,0.10211880394157084
aae,amb,Ambulance arrivals,f,65,0.11382411070601992
aae,amb,Ambulance arrivals,f,66,0.08658168578005482
aae,amb,Ambulance arrivals,f,67,0.10565535466195144
aae,amb,Ambulance arrivals,f,68,0.08426280577795017
aae,amb,Ambulance arrivals,f,69,0.08984607253749091
aae,amb,Ambulance arrivals,f,70,0.09057036688546119
aae,amb,Ambulance arrivals,f,71,0.13730648859961586
aae,amb,Ambulance arrivals,f,72,0.1436518922871993
aae,amb,Ambulance arrivals,f,73,0.12247559590997713
aae,amb,Ambulance arrivals,f,74,0.1897313404219625
aae,amb,Ambulance arrivals,f,75,0.17785934155663302
aae,amb,Ambulance arrivals,f,76,0.1719553974153781
aae,amb,Ambulance arrivals,f,77,0.26320150512268115
aae,amb,Ambulance arrivals,f,78,0.2085473518348305
aae,amb,Ambulance arrivals,f,79,0.22603331559400985
aae,amb,Ambulance arrivals,f,80,0.30654159769480716
aae,amb,Ambulance arrivals,f,81,0.382397769617548
aae,amb,Ambulance arrivals,f,82,0.4340604851228783
aae,amb,Ambulance arrivals,f,83,0.3437312021998797
aae,amb,Ambulance arrivals,f,84,0.4174153640657052
aae,amb,Ambulance arrivals,f,85,0.42875282399696574
aae,amb,Ambulance arrivals,f,86,0.4903999824857149
aae,amb,Ambulance arrivals,f,87,0.42754388612242844
aae,amb,Ambulance arrivals,f,88,0.5793810571655976
aae,amb,Ambulance arrivals,f,89,0.4565978387702298
aae,amb,Ambulance arrivals,f,90,0.6423893546906937
aae,amb,Ambulance arrivals,m,17,0.031606694719364156
aae,amb,Ambulance arrivals,m,18,0.027842543199768185
aae,amb,Ambulance arrivals,m,19,0.032264279897626806
aae,amb,Ambulance arrivals,m,20,0.026125631110235647
aae,amb,Ambulance arrivals,m,21,0.037927986364501884
aae,amb,Ambulance arrivals,m,22,0.02352151024017995
aae,amb,Ambulance arrivals,m,23,0.02989319033124254
aae,amb,Ambulance arrivals,m,24,0.024887600650087282
aae,amb,Ambulance arrivals,m,25,0.028823130429953842
aae,amb,Ambulance arrivals,m,26,0.025813952391625455
aae,amb,Ambulance arrivals,m,27,0.025496867163507523
aae,amb,Ambulance arrivals,m,28,0.021574669248965325
aae,amb,Ambulance arrivals,m,29,0.022883336264793403
aae,amb,Ambulance arrivals,m,30,0.020835023894482666
aae,amb,Ambulance arrivals,m,31,0.030623008825724895
aae,amb,Ambulance arrivals,m,32,0.028982922370357163
aae,amb,Ambulance arrivals,m,33,0.02563874509006687
aae,amb,Ambulance arrivals,m,34,0.021346623421602345
aae,amb,Ambulance arrivals,m,35,0.01874993711911332
aae,amb,Ambulance arrivals,m,36,0.018469169678900294
aae,amb,Ambulance arrivals,m,37,0.02150216634325908
aae,amb,Ambulance arrivals,m,38,0.03196846215576182
aae,amb,Ambulance arrivals,m,39,0.02737608932846171
aae,amb,Ambulance arrivals,m,40,0.029511281490874876
aae,amb,Ambulance arrivals,m,41,0.029187413006601694
aae,amb,Ambulance arrivals,m,42,0.021995346690331073
aae,amb,Ambulance arrivals,m,43,0.03292683765223687
aae,amb,Ambulance arrivals,m,44,0.034816082153843936
aae,amb,Ambulance arrivals,m,45,0.03156070061559346
aae,amb,Ambulance arrivals,m,46,0.03336736241137058
aae,amb,Ambulance arrivals,m,47,0.04180116975028494
aae,amb,Ambulance arrivals,m,48,0.04202605798316948
aae,amb,Ambulance arrivals,m,49,0.05145145012843982
aae,amb,Ambulance arrivals,m,50,0.04301430048373376
aae,amb,Ambulance arrivals,m,51,0.052689076442665586
aae,amb,Ambulance arrivals,m,52,0.04339670860074546
aae,amb,Ambulance arrivals,m,53,0.04132347615377154
aae,amb,Ambulance arrivals,m,54,0.04722775899731484
aae,amb,Ambulance arrivals,m,55,0.05790997008772769
aae,amb,Ambulance arrivals,m,56,0.064265700110537
aae,amb,Ambulance arrivals,m,57,0.06744973940512139
aae,amb,Ambulance arrivals,m,58,0.08202223666005451
aae,amb,Ambulance arrivals,m,59,0.08169153891445817
aae,amb,Ambulance arrivals,m,60,0.09842316169932964
aae,amb,Ambulance arrivals,m,61,0.0666536734189369
aae,amb,Ambulance arrivals,m,62,0.09125175054378594
aae,amb,Ambulance arrivals,m,63,0.10449072644802775
aae,amb,Ambulance arrivals,m,64,0.14294188002606015
aae,amb,Ambulance arrivals,m,65,0.10444555439390038
aae,amb,Ambulance arrivals,m,66,0.07167580340483187
aae,amb,Ambulance arrivals,m,67,0.11647997515093862
aae,amb,Ambulance arrivals,m,68,0.10838257966796995
aae,amb,Ambulance arrivals,m,69,0.11023047695774771
aae,amb,Ambulance arrivals,m,70,0.17523585083803522
aae,amb,Ambulance arrivals,m,71,0.12988407413436595
aae,amb,Ambulance arrivals,m,72,0.15373045649635825
aae,amb,Ambulance arrivals,m,73,0.18297911272151643
aae,amb,Ambulance arrivals,m,74,0.19854165926489428
aae,amb,Ambulance arrivals,m,75,0.19477370475486336
aae,amb,Ambulance arrivals,m,76,0.27254822303701
aae,amb,Ambulance arrivals,m,77,0.1836784479171151
aae,amb,Ambulance arrivals,m,78,0.32021044368083623
aae,amb,Ambulance arrivals,m,79,0.24981709819596368
aae,amb,Ambulance arrivals,m,80,0.28350062262478515
aae,amb,Ambulance arrivals,m,81,0.2612490152136731
aae,amb,Ambulance arrivals,m,82,0.3120921523009703
aae,amb,Ambulance arrivals,m,83,0.3710524145892312
aae,amb,Ambulance arrivals,m,84,0.38676890557891663
aae,amb,Ambulance arrivals,m,85,0.39238559838803755
aae,amb,Ambulance arrivals,m,86,0.299654820696928
aae,amb,Ambulance arrivals,m,87,0.5152903833073398
aae,amb,Ambulance arrivals,m,88,0.3021508368783048
aae,amb,Ambulance arrivals,m,89,0.4707786844626516
aae,amb,Ambulance arrivals,m,90,0.6536471183979703
apc,emer_n,Unplanned admissions,f,17,0.04663011096239368
apc,emer_n,Unplanned admissions,f,18,0.03565491873109546
apc,emer_n,Unplanned admissions,f,19,0.026766959391889784
apc,emer_n,Unplanned admissions,f,20,0.03364792810879817
apc,emer_n,Unplanned admissions,f,21,0.04080977582483816
apc,emer_n,Unplanned admissions,f,22,0.0435413536750732
apc,emer_n,Unplanned admissions,f,23,0.03591439173800742
apc,emer_n,Unplanned admissions,f,24,0.03476771400542029
apc,emer_n,Unplanned admissions,f,25,0.036630026836173675
apc,emer_n,Unplanned admissions,f,26,0.025614939667761297
apc,emer_n,Unplanned admissions,f,27,0.04131891995849076
apc,emer_n,Unplanned admissions,f,28,0.03740861076390378
apc,emer_n,Unplanned admissions,f,29,0.03479232296743013
apc,emer_n,Unplanned admissions,f,30,0.036849502870125055
apc,emer_n,Unplanned admissions,f,31,0.03391635632375415
apc,emer_n,Unplanned admissions,f,32,0.05149100330219934
apc,emer_n,Unplanned admissions,f,33,0.042029884071690345
apc,emer_n,Unplanned admissions,f,34,0.039716519371335156
apc,emer_n,Unplanned admissions,f,35,0.04568248361563886
apc,emer_n,Unplanned admissions,f,36,0.039677559848523995
apc,emer_n,Unplanned admissions,f,37,0.0449687073597362
apc,emer_n,Unplanned admissions,f,38,0.04415526359836646
apc,emer_n,Unplanned admissions,f,39,0.04399472063352398
apc,emer_n,Unplanned admissions,f,40,0.0425750385053657
apc,emer_n,Unplanned admissions,f,41,0.03621383238789818
apc,emer_n,Unplanned admissions,f,42,0.04256224728665674
apc,emer_n,Unplanned admissions,f,43,0.030221745582120475
apc,emer_n,Unplanned admissions,f,44,0.030483854988301824
apc,emer_n,Unplanned admissions,f,45,0.02846760707723078
apc,emer_n,Unplanned admissions,f,46,0.039713932600690706
apc,emer_n,Unplanned admissions,f,47,0.042416293077008414
apc,emer_n,Unplanned admissions,f,48,0.03582892201579203
apc,emer_n,Unplanned admissions,f,49,0.03247926641738338
apc,emer_n,Unplanned admissions,f,50,0.0423109375613202
apc,emer_n,Unplanned admissions,f,51,0.036071662369240226
apc,emer_n,Unplanned admissions,f,52,0.03457549247602708
apc,emer_n,Unplanned admissions,f,53,0.04752558064378151
apc,emer_n,Unplanned admissions,f,54,0.037646922545076754
apc,emer_n,Unplanned admissions,f,55,0.0508369948073641
apc,emer_n,Unplanned admissions,f,56,0.07122723729554181
apc,emer_n,Unplanned admissions,f,57,0.05858887849168791
apc,emer_n,Unplanned admissions,f,58,0.06687233988763815
apc,emer_n,Unplanned admissions,f,59,0.06241900913779128
apc,emer_n,Unplanned admissions,f,60,0.07839148145901478
apc,emer_n,Unplanned admissions,f,61,0.09244104693864444
apc,emer_n,Unplanned admissions,f,62,0.08821901028410577
apc,emer_n,Unplanned admissions,f,63,0.09100915230863452
apc,emer_n,Unplanned admissions,f,64,0.08814465182325062
apc,emer_n,Unplanned admissions,f,65,0.08393090991453993
apc,emer_n,Unplanned admissions,f,66,0.09119937568832441
apc,emer_n,Unplanned admissions,f,67,0.11658521893732572
apc,emer_n,Unplanned admissions,f,68,0.09541523595444357
apc,emer_n,Unplanned admissions,f,69,0.09777366717315188
apc,emer_n,Unplanned admissions,f,70,0.1081812715576342
apc,emer_n,Unplanned admissions,f,71,0.11836766258587574
apc,emer_n,Unplanned admissions,f,72,0.15090703836231037
apc,emer_n,Unplanned admissions,f,73,0.1324060496324077
apc,emer_n,Unplanned admissions,f,74,0.15577941634645343
apc,emer_n,Unplanned admissions,f,75,0.1637114393873554
apc,emer_n,Unplanned admissions,f,76,0.18297817930097926
apc,emer_n,Unplanned admissions,f,77,0.26320150512268115
apc,emer_n,Unplanned admissions,f,78,0.21112201049945803
apc,emer_n,Unplanned admissions,f,79,0.20600504712365456
apc,emer_n,Unplanned admissions,f,80,0.2942799337870149
apc,emer_n,Unplanned admissions,f,81,0.3064606238778931
apc,emer_n,Unplanned admissions,f,82,0.3677456887846608
apc,emer_n,Unplanned admissions,f,83,0.28873420984789894
apc,emer_n,Unplanned admissions,f,84,0.3895876731279915
apc,emer_n,Unplanned admissions,f,85,0.36691347438201877
apc,emer_n,Unplanned admissions,f,86,0.4203428421306128
apc,emer_n,Unplanned admissions,f,87,0.3772446054021427
apc,emer_n,Unplanned admissions,f,88,0.5384147197902523
apc,emer_n,Unplanned admissions,f,89,0.3841219913463838
apc,emer_n,Unplanned admissions,f,90,0.5239227464230592
apc,emer_n,Unplanned admissions,m,17,0.03107991647404142
apc,emer_n,Unplanned admissions,m,18,0.029389351155310862
apc,emer_n,Unplanned admissions,m,19,0.03362755932992089
apc,emer_n,Unplanned admissions,m,20,0.02736970878215163
apc,emer_n,Unplanned admissions,m,21,0.024382276948608353
apc,emer_n,Unplanned admissions,m,22,0.0267783347349741
apc,emer_n,Unplanned admissions,m,23,0.025994078548906556
apc,emer_n,Unplanned admissions,m,24,0.02344064712391942
apc,emer_n,Unplanned admissions,m,25,0.02353448264464121
apc,emer_n,Unplanned admissions,m,26,0.028047852117823815
apc,emer_n,Unplanned admissions,m,27,0.02986775867725167
apc,emer_n,Unplanned admissions,m,28,0.022028872812101436
apc,emer_n,Unplanned admissions,m,29,0.02086421835907634
apc,emer_n,Unplanned admissions,m,30,0.02346681638641732
apc,emer_n,Unplanned admissions,m,31,0.0215012615159345
apc,emer_n,Unplanned admissions,m,32,0.034333615731038485
apc,emer_n,Unplanned admissions,m,33,0.023596721144840304
apc,emer_n,Unplanned admissions,m,34,0.02200009148552895
apc,emer_n,Unplanned admissions,m,35,0.023094434744273723
apc,emer_n,Unplanned admissions,m,36,0.019908325757775642
apc,emer_n,Unplanned admissions,m,37,0.021252141153221184
apc,emer_n,Unplanned admissions,m,38,0.020219369226721153
apc,emer_n,Unplanned admissions,m,39,0.02455381207810483
apc,emer_n,Unplanned admissions,m,40,0.027173754244072906
apc,emer_n,Unplanned admissions,m,41,0.03452274656694824
apc,emer_n,Unplanned admissions,m,42,0.03363994199697693
apc,emer_n,Unplanned admissions,m,43,0.035459671317793554
apc,emer_n,Unplanned admissions,m,44,0.03860043890969654
apc,emer_n,Unplanned admissions,m,45,0.035156223470534494
apc,emer_n,Unplanned admissions,m,46,0.03505684911574378
apc,emer_n,Unplanned admissions,m,47,0.029857978393060668
apc,emer_n,Unplanned admissions,m,48,0.040198838070857765
apc,emer_n,Unplanned admissions,m,49,0.04059472211968646
apc,emer_n,Unplanned admissions,m,50,0.04503850285943888
apc,emer_n,Unplanned admissions,m,51,0.04785521621856783
apc,emer_n,Unplanned admissions,m,52,0.04500399410447677
apc,emer_n,Unplanned admissions,m,53,0.05337615669862157
apc,emer_n,Unplanned admissions,m,54,0.05633190531005024
apc,emer_n,Unplanned admissions,m,55,0.06618282295740308
apc,emer_n,Unplanned admissions,m,56,0.06555101411274775
apc,emer_n,Unplanned admissions,m,57,0.05901852197948122
apc,emer_n,Unplanned admissions,m,58,0.08490020987619677
apc,emer_n,Unplanned admissions,m,59,0.08323288870529699
apc,emer_n,Unplanned admissions,m,60,0.10917527180093708
apc,emer_n,Unplanned admissions,m,61,0.09787121666578076
apc,emer_n,Unplanned admissions,m,62,0.1005631536604988
apc,emer_n,Unplanned admissions,m,63,0.11019022061792016
apc,emer_n,Unplanned admissions,m,64,0.13807991131769073
apc,emer_n,Unplanned admissions,m,65,0.09617263919438353
apc,emer_n,Unplanned admissions,m,66,0.0832364168572241
apc,emer_n,Unplanned admissions,m,67,0.11162664285298285
apc,emer_n,Unplanned admissions,m,68,0.12463996661816544
apc,emer_n,Unplanned admissions,m,69,0.13880874876160823
apc,emer_n,Unplanned admissions,m,70,0.17674650472457001
apc,emer_n,Unplanned admissions,m,71,0.13681122475486546
apc,emer_n,Unplanned admissions,m,72,0.135033509084639
apc,emer_n,Unplanned admissions,m,73,0.13191517428760485
apc,emer_n,Unplanned admissions,m,74,0.18182236164258742
apc,emer_n,Unplanned admissions,m,75,0.17291135013952155
apc,emer_n,Unplanned admissions,m,76,0.2365512879189143
apc,emer_n,Unplanned admissions,m,77,0.20089830240934464
apc,emer_n,Unplanned admissions,m,78,0.2651204748755311
apc,emer_n,Unplanned admissions,m,79,0.260523545261505
apc,emer_n,Unplanned admissions,m,80,0.25479169881468033
apc,emer_n,Unplanned admissions,m,81,0.2571669993509595
apc,emer_n,Unplanned admissions,m,82,0.27966699362035
apc,emer_n,Unplanned admissions,m,83,0.32982436852376107
apc,emer_n,Unplanned admissions,m,84,0.36877965415664143
apc,emer_n,Unplanned admissions,m,85,0.3552680417837637
apc,emer_n,Unplanned admissions,m,86,0.23050370822840613
apc,emer_n,Unplanned admissions,m,87,0.4946787679750462
apc,emer_n,Unplanned admissions,m,88,0.3021508368783048
apc,emer_n,Unplanned admissions,m,89,0.421223033466583
apc,emer_n,Unplanned admissions,m,90,0.5683887986069307
apc,emer_bds,Unplanned bed days,f,17,0.2325748744297166
apc,emer_bds,Unplanned bed days,f,18,0.07022938537943046
apc,emer_bds,Unplanned bed days,f,19,0.12988557344261273
apc,emer_bds,Unplanned bed days,f,20,0.06809699736304392
apc,emer_bds,Unplanned bed days,f,21,0.17187194049306842
apc,emer_bds,Unplanned bed days,f,22,0.12220850527289452
apc,emer_bds,Unplanned bed days,f,23,0.1546583716285365
apc,emer_bds,Unplanned bed days,f,24,0.14950117022330722
apc,emer_bds,Unplanned bed days,f,25,0.07005158416844892
apc,emer_bds,Unplanned bed days,f,26,0.09573260279870384
apc,emer_bds,Unplanned bed days,f,27,0.19056786720249377
apc,emer_bds,Unplanned bed days,f,28,0.1533753041320055
apc,emer_bds,Unplanned bed days,f,29,0.10177346174146228
apc,emer_bds,Unplanned bed days,f,30,0.11004715482982924
apc,emer_bds,Unplanned bed days,f,31,0.1118992194039188
apc,emer_bds,Unplanned bed days,f,32,0.22520538812698765
apc,emer_bds,Unplanned bed days,f,33,0.17031717728397397
apc,emer_bds,Unplanned bed days,f,34,0.125768978009228
apc,emer_bds,Unplanned bed days,f,35,0.24533185645435684
apc,emer_bds,Unplanned bed days,f,36,0.14210102829471383
apc,emer_bds,Unplanned bed days,f,37,0.3203610100956389
apc,emer_bds,Unplanned bed days,f,38,0.2594549597485409
apc,emer_bds,Unplanned bed days,f,39,0.17061367270073932
apc,emer_bds,Unplanned bed days,f,40,0.24328593431637546
apc,emer_bds,Unplanned bed days,f,41,0.21194621902811986
